MovieId,Title,Genres
2586,GoodbyeLover1999,Comedy|Crime|Thriller
2587,Life1999,Comedy|Crime|Drama
2588,Cloudland1998,Animation
2589,Friends&Lovers1999,Comedy|Drama|Romance
2590,HideousKinky1998,Drama
2591,JeanneandthePerfectGuyJeanneetlegarĂ§onformidable1998,Comedy|Drama|Romance
2592,Joyriders The1999,Drama
2593,Monster TheIlMostro1994,Comedy
2594,OpenYourEyesAbrelosojos1997,Drama|Romance|Sci-Fi|Thriller
2595,PhotographerFotoamator1998,Documentary
2596,SLCPunk!1998,Comedy|Drama
2597,Lost&Found1999,Comedy|Romance
2598,PushingTin1999,Comedy
2599,Election1999,Comedy
2600,eXistenZ1999,Action|Sci-Fi|Thriller
2601,LittleBitofSoul,A1998
2602,MightyPekingManXingxingwang1977,Adventure|Sci-Fi
2603,NĂ´1998,Drama
2604,LetitComeDown TheLifeofPaulBowles1998,Documentary
2605,Entrapment1999,Crime|Thriller
2606,IdleHands1999,Comedy|Horror
2607,GetReal1998,Drama|Romance
2608,Heaven1998,Thriller
2609,KingofMasks TheBianLian1996,Drama
2610,ThreeSeasons1999,Drama
2611,WinslowBoy The1999,Drama
2612,MildredPierce1945,Drama|Film-Noir
2613,NightoftheComet1984,Comedy|Horror|Sci-Fi
2614,ChoppingMalla.k.a.Killbots1986,Action|Horror|Sci-Fi
2615,MyScienceProject1985,Adventure|Sci-Fi
2616,DickTracy1990,Action|Crime
2617,Mummy The1999,Action|Adventure|Fantasy|Horror|Thriller
2618,Castle The1997,Comedy
2619,Mascara1999,Drama
2620,ThisIsMyFather1998,Drama|Romance
2621,XiuXiu TheSent-DownGirlTianyu1998,Drama
2622,MidsummerNight sDream,A1999
2623,Trippin 1999,Comedy
2624,AfterLifeWandafururaifu1998,Drama
2625,BlackMaskHakhap1996,Action|Adventure|Crime|Sci-Fi|Thriller
2626,EdgeofSeventeen1998,Comedy|Drama|Romance
2627,Endurance1999,Documentary|Drama
2628,StarWars,EpisodeI-ThePhantomMenace1999
2629,LoveLetter The1999,Comedy|Romance
2630,Besiegeda.k.a.L Assedio1998,Drama
2631,FrogsforSnakes1998,Comedy|Film-Noir|Thriller
2632,SaragossaManuscript TheRekopisznalezionywSaragossie1965,Drama|Mystery
2633,Mummy The1932,Horror|Romance
2634,Mummy The1959,Horror
2635,Mummy sCurse The1944,Horror
2636,Mummy sGhost The1944,Horror
2637,Mummy sHand The1940,Horror
2638,Mummy sTomb The1942,Horror
2639,MommieDearest1981,Drama
2640,Superman1978,Action|Adventure|Sci-Fi
2641,SupermanII1980,Action|Adventure|Fantasy|Sci-Fi
2642,SupermanIII1983,Action|Adventure|Sci-Fi
2643,SupermanIV TheQuestforPeace1987,Action|Adventure|Sci-Fi
2644,Dracula1931,Horror
2646,HouseofDracula1945,Horror
2647,HouseofFrankenstein1944,Horror
2648,Frankenstein1931,Horror
2649,SonofFrankenstein1939,Horror
2650,GhostofFrankenstein The1942,Horror
2651,FrankensteinMeetstheWolfMan1943,Horror
2652,CurseofFrankenstein The1957,Horror
2653,SonofDracula1943,Horror
2654,WolfMan The1941,Drama|Fantasy|Horror
2655,HowlingII,YourSisterIsaWerewolf1985
2656,Tarantula1955,Horror|Sci-Fi
2657,RockyHorrorPictureShow The1975,Comedy|Horror|Musical|Sci-Fi
2658,FlyingSaucer The1950,Sci-Fi
2659,ItCamefromHollywood1982,Comedy|Documentary
2660,ThingfromAnotherWorld The1951,Horror|Sci-Fi
2661,ItCamefromOuterSpace1953,Sci-Fi
2662,WaroftheWorlds The1953,Action|Drama|Horror|Sci-Fi|Thriller
2663,ItCamefromBeneaththeSea1955,Sci-Fi
2664,InvasionoftheBodySnatchers1956,Horror|Sci-Fi|Thriller
2665,Earthvs.theFlyingSaucers1956,Sci-Fi
2666,ItConqueredtheWorld1956,Sci-Fi
2667,MolePeople The1956,Horror|Sci-Fi
2668,SwampThing1982,Horror|Sci-Fi
2669,PorkChopHill1959,War
2670,RunSilent,RunDeep1958
2671,NottingHill1999,Comedy|Romance
2672,ThirteenthFloor The1999,Drama|Horror|Sci-Fi|Thriller
2673,EternityandaDayMiaaoniotitakaimiamera1998,Drama
2674,LossofSexualInnocence The1999,Drama|Fantasy
2675,TwiceUponaYesterday1998,Comedy|Drama|Romance
2676,Instinct1999,Drama|Thriller
2677,BuenaVistaSocialClub1999,Documentary|Musical
2678,DesertBlue1999,Comedy
2679,FindingNorth1998,Comedy|Drama|Romance
2680,Floating1997,Drama
2681,FreeEnterprise1998,Comedy|Romance|Sci-Fi
2682,Limbo1999,Drama
2683,AustinPowers TheSpyWhoShaggedMe1999,Action|Adventure|Comedy
2684,Taxman1999,Comedy|Drama
2685,RedDwarf TheNainrouge,Le1998
2686,RedViolin TheViolonrouge,Le1998
2687,Tarzan1999,Animation|Children
2688,General sDaughter The1999,Drama|Thriller
2689,GetBruce1999,Documentary
2690,IdealHusband,An1999
2691,Legendof1900 Thea.k.a.TheLegendofthePianistontheOceanLeggendadelpianistasull oceano1998,Drama
2692,RunLolaRunLolarennt1998,Action|Crime|Romance
2693,Trekkies1997,Documentary
2694,BigDaddy1999,Comedy
2695,Boys The1998,Drama
2696,DinnerGame TheDĂ®nerdecons,Le1998
2697,MySontheFanatic1997,Comedy|Drama|Romance
2698,Zone391997,Sci-Fi
2699,Arachnophobia1990,Comedy|Horror
2700,SouthPark,Bigger
2701,WildWildWest1999,Action|Adventure|Comedy|Fantasy|Sci-Fi|Western
2702,SummerofSam1999,Drama
2703,BrokenVessels1998,Drama
2704,LoversontheBridge TheLesAmantsduPont-Neuf1991,Drama|Romance
2705,LateAugust,EarlySeptemberFinaoĂ»t
2706,AmericanPie1999,Comedy
2707,ArlingtonRoad1999,Thriller
2708,AutumnTale,AnConted automne1998
2709,MuppetsFromSpace1999,Children|Comedy
2710,BlairWitchProject The1999,Horror|Thriller
2711,MyLifeSoFar1999,Drama
2712,EyesWideShut1999,Drama
2713,LakePlacid1999,Horror|Thriller
2714,Wood The1999,Drama
2715,VelocityofGary The1998,Comedy|Romance
2716,Ghostbustersa.k.a.GhostBusters1984,Action|Comedy|Fantasy|Sci-Fi
2717,GhostbustersII1989,Action|Comedy|Fantasy|Horror|Sci-Fi
2718,DropDeadGorgeous1999,Comedy
2719,Haunting The1999,Horror|Thriller
2720,InspectorGadget1999,Action|Adventure|Children|Comedy
2721,Trick1999,Comedy|Romance
2722,DeepBlueSea1999,Action|Sci-Fi|Thriller
2723,MysteryMen1999,Action|Adventure|Comedy
2724,RunawayBride1999,Comedy|Romance
2725,TwinFallsIdaho1999,Drama
2726,Killing The1956,Crime|Film-Noir
2727,Killer sKiss1955,Film-Noir
2728,Spartacus1960,Action|Drama|Romance|War
2729,Lolita1962,Comedy|Drama|Romance
2730,BarryLyndon1975,Drama|Romance|War
2731,400Blows TheLesQuatrecentscoups1959,Crime|Drama
2732,JulesandJimJulesetJim1961,Drama|Romance
2733,Vibes1988,Adventure|Comedy|Romance
2734,MosquitoCoast The1986,Drama
2735,GoldenChild The1986,Action|Adventure|Comedy|Fantasy|Mystery
2736,BrightonBeachMemoirs1986,Comedy
2737,Assassination1987,Action
2738,CrimesoftheHeart1986,Comedy|Drama
2739,ColorPurple The1985,Drama
2740,Kindred The1986,Horror
2741,NoMercy1986,Action|Crime|Thriller
2742,MĂ©nageTenuedesoirĂ©e1986,Comedy|Drama
2743,NativeSon1986,Drama
2744,Otello1986,Drama
2745,Mission The1986,Drama
2746,LittleShopofHorrors1986,Comedy|Horror|Musical
2747,LittleShopofHorrors The1960,Comedy|Horror
2748,AllanQuatermainandtheLostCityofGold1987,Action|Adventure|Comedy
2749,MorningAfter The1986,Drama|Mystery
2750,RadioDays1987,Comedy|Drama
2751,FromtheHip1987,Comedy
2752,OutrageousFortune1987,Comedy|Mystery
2753,BedroomWindow The1987,Thriller
2754,DeadtimeStories1987,Horror
2755,LightofDay1987,Drama
2756,Wanted,DeadorAlive1987
2757,Frances1982,Drama
2758,Plenty1985,Drama
2759,Dick1999,Comedy
2760,Gambler TheAJĂˇtĂ©kos1997,Drama
2761,IronGiant The1999,Adventure|Animation|Children|Drama|Sci-Fi
2762,SixthSense The1999,Drama|Mystery|Thriller
2763,ThomasCrownAffair The1999,Action|Mystery
2764,ThomasCrownAffair The1968,Crime|Drama|Romance|Thriller
2765,AcidHouse The1998,Comedy|Drama
2766,AdventuresofSebastianCole The1998,Comedy|Drama
2767,Illuminata1998,Comedy
2768,StiffUpperLips1998,Comedy
2769,Yards The2000,Crime|Drama
2770,Bowfinger1999,Comedy
2771,BrokedownPalace1999,Drama
2772,DetroitRockCity1999,Comedy
2773,AliceandMartinAliceetMartin1998,Drama
2774,BetterThanChocolate1999,Comedy|Romance
2775,HeadOn1998,Drama
2776,MarcelloMastroianniIRememberYes,Documentary
2777,Cobra1925,Drama
2778,NeverTalktoStrangers1995,Thriller
2779,HeavenCanWait1978,Comedy
2780,Raven The1963,Comedy|Horror
2781,Tingler The1959,Horror
2782,PitandthePendulum1961,Horror
2783,TombofLigeia The1965,Horror
2784,MasqueoftheRedDeath The1964,Horror
2785,TalesofTerror1962,Horror
2786,HauntedHoneymoon1986,Comedy
2787,Cat sEye1985,Horror
2788,MontyPython sAndNowforSomethingCompletelyDifferent1971,Comedy
2789,Damien,OmenII1978
2790,FinalConflict Thea.k.a.OmenIII TheFinalConflict1981,Horror|Thriller
2791,Airplane!1980,Comedy
2792,AirplaneII TheSequel1982,Comedy
2793,AmericanWerewolfinParis,An1997
2794,EuropeanVacation1985,Comedy
2795,Vacation1983,Comedy
2796,FunnyFarm1988,Comedy
2797,Big1988,Comedy|Drama|Fantasy|Romance
2798,ProblemChild1990,Comedy
2799,ProblemChild21991,Comedy
2800,LittleNemo,AdventuresinSlumberland1992
2801,OscarandLucindaa.k.a.Oscar&Lucinda1997,Drama|Romance
2802,TequilaSunrise1988,Action|Drama|Romance|Thriller
2803,PelicanBrief The1993,Drama|Mystery|Thriller
2804,ChristmasStory,A1983
2805,MickeyBlueEyes1999,Comedy|Romance
2806,TeachingMrs.Tingle1999,Comedy|Thriller
2807,UniversalSoldier TheReturn1999,Action|Sci-Fi
2808,UniversalSoldier1992,Action|Sci-Fi
2809,LoveStinks1999,Comedy
2810,PerfectBlue1997,Animation|Mystery|Thriller
2811,WithFriendsLikeThese...1998,Comedy
2812,InTooDeep1999,Action|Thriller
2813,Source The1999,Documentary
2814,Bat The1959,Horror
2815,IronEagle1986,Action|War
2816,IronEagleII1988,Action|War
2817,Aces,IronEagleIII1992
2818,IronEagleIV1995,Action|War
2819,3DaysoftheCondora.k.a.ThreeDaysoftheCondor1975,Drama|Romance|Thriller
2820,Hamlet1964,Drama
2821,MaleandFemale1919,Adventure|Drama
2822,MedicineMan1992,Adventure|Romance
2823,SpidersPart1 TheGoldenLake TheDieSpinnen,1.Teil
2824,OntheRopes1999,Documentary|Drama
2825,Rosie1998,Drama
2826,13thWarrior The1999,Action|Adventure|Fantasy|Horror|Thriller
2827,Astronaut sWife The1999,Horror|Sci-Fi|Thriller
2828,DudleyDo-Right1999,Children|Comedy
2829,Muse The1999,Comedy|Drama
2830,CabaretBalkanBureBaruta1998,Drama
2831,DogofFlanders,A1999
2832,LostSon The1999,Drama
2833,LucieAubrac1997,Romance|War
2834,VeryThoughtofYou The1998,Comedy|Romance
2835,ChillFactor1999,Action|Adventure|Comedy|Thriller
2836,OutsideProvidence1999,Comedy
2837,Bedrooms&Hallways1998,Comedy|Romance
2838,IWokeUpEarlytheDayIDied1998,Comedy
2839,WestBeirutWestBeyrouth1998,Drama
2840,Stigmata1999,Drama|Thriller
2841,StirofEchoes1999,Thriller
2842,BestLaidPlans1999,Crime|Drama
2843,BlackCat,WhiteCatCrnamacka
2844,MinusMan The1999,Drama|Mystery
2845,Whiteboyz1999,Comedy|Drama
2846,AdventuresofMiloandOtis TheKonekomonogatari1986,Adventure|Children|Comedy|Drama
2847,OnlyAngelsHaveWings1939,Adventure|Drama|Romance
2848,Othello1952,Drama
2849,QueensLogic1991,Comedy|Drama
2850,PublicAccess1993,Drama|Thriller
2851,Saturn31980,Adventure|Sci-Fi|Thriller
2852,Soldier sStory,A1984
2853,Communiona.k.a.Alice,SweetAlicea.k.a.HolyTerror1976
2854,Don tLookintheBasement!1973,Horror
2855,Nightmares1983,Horror
2856,ISawWhatYouDid1965,Thriller
2857,YellowSubmarine1968,Adventure|Animation|Comedy|Fantasy|Musical
2858,AmericanBeauty1999,Drama
2859,StopMakingSense1984,Documentary|Musical
2860,BlueStreak1999,Comedy
2861,ForLoveoftheGame1999,Comedy|Drama
2862,Caligula1979,Drama|Horror
2863,HardDay sNight,A1964
2864,Splendor1999,Comedy
2865,SugarTown1999,Comedy
2866,BuddyHollyStory The1978,Drama
2867,FrightNight1985,Comedy|Horror
2868,FrightNightPartII1989,Horror
2869,Separation TheLaSĂ©paration1994,Drama
2870,BarefootinthePark1967,Comedy
2871,Deliverance1972,Adventure|Drama|Thriller
2872,Excalibur1981,Adventure|Fantasy
2873,LuluontheBridge1998,Drama|Mystery|Romance
2874,PajamaGame The1957,Comedy
2875,Sommersby1993,Drama|Mystery|Romance
2876,Thumbelina1994,Animation|Children
2877,Tommy1975,Drama|Musical
2878,HellNight1981,Horror
2879,OperationCondorArmourofGodII,OperationCondorFeiyinggaiwak1991
2880,OperationCondor2ArmourofGodLongxionghudi1987,Action|Adventure|Comedy
2881,DoubleJeopardy1999,Action|Thriller
2882,JakobtheLiar1999,Drama
2883,Mumford1999,Comedy|Drama
2884,DogPark1998,Comedy|Romance
2885,Guinevere1999,Drama|Romance
2886,AdventuresofElmoinGrouchland The1999,Children|Comedy
2887,SimonSez1999,Action|Comedy
2888,DriveMeCrazy1999,Comedy|Romance
2889,Mystery,Alaska1999
2890,ThreeKings1999,Action|Adventure|Comedy|Drama|War
2891,Happy,Texas1999
2892,NewRoseHotel1998,Action|Drama
2893,Plunkett&MaCleane1999,Action|Adventure|Drama
2894,Romance1999,Drama|Romance
2895,NapoleonandSamantha1972,Adventure
2896,AlvarezKelly1966,Western
2897,AndtheShipSailsOnElanaveva1983,Comedy|War
2898,DarkHalf The1993,Horror|Mystery
2899,Gulliver sTravels1939,Adventure|Animation|Children
2900,MonkeyShines1988,Horror|Sci-Fi
2901,Phantasm1979,Horror|Sci-Fi
2902,PsychoII1983,Horror|Mystery|Thriller
2903,PsychoIII1986,Horror|Thriller
2904,Rain1932,Drama
2905,SanjuroTsubakiSanjĂ»rĂ´1962,Action|Adventure|Drama
2906,RandomHearts1999,Drama|Romance
2907,Superstar1999,Comedy
2908,BoysDon tCry1999,Drama
2909,FiveWives,ThreeSecretariesandMe1998
2910,Ennui,L 1998
2911,Grandfather TheElAbuelo1998,Drama
2912,Limey The1999,Crime|Drama|Thriller
2913,MatingHabitsoftheEarthboundHuman The1999,Comedy|Sci-Fi
2914,Molly1999,Comedy|Drama
2915,RiskyBusiness1983,Comedy
2916,TotalRecall1990,Action|Adventure|Sci-Fi|Thriller
2917,BodyHeat1981,Crime|Thriller
2918,FerrisBueller sDayOff1986,Comedy
2919,YearofLivingDangerously The1982,Drama|Romance|War
2920,ChildrenofParadiseLesenfantsduparadis1945,Drama|Romance
2921,HighPlainsDrifter1973,Western
2922,Hang EmHigh1968,Crime|Drama|Western
2923,HandlewithCarea.k.a.Citizen sBand1977,Comedy
2924,DrunkenMasterJuikuen1978,Action|Comedy
2925,Conformist TheIlConformista1970,Drama
2926,Hairspray1988,Comedy|Drama
2927,BriefEncounter1946,Drama|Romance
2928,Razor sEdge The1984,Drama
2929,Reds1981,Drama|Romance
2930,ReturnwithHonor1998,Documentary
2931,TimeoftheGypsiesDomzavesanje1989,Drama
2932,DaysofHeaven1978,Drama
2933,FireWithin TheLeFeuFollet1963,Drama
2934,LoveBewitched,AElAmorBrujo1986
2935,LadyEve The1941,Comedy|Romance
2936,Sullivan sTravels1941,Adventure|Comedy|Romance
2937,PalmBeachStory The1942,Comedy
2938,ManFacingSoutheastHombremirandoalsudeste1986,Drama|Sci-Fi
2939,Niagara1953,Drama|Thriller
2940,Gilda1946,Drama|Film-Noir|Mystery|Romance
2941,SouthPacific1958,Musical|Romance|War
2942,Flashdance1983,Drama|Romance
2943,Indochine1992,Drama|Romance
2944,DirtyDozen The1967,Action|Drama|War
2945,Mike sMurder1984,Mystery
2946,Help!1965,Comedy|Musical
2947,Goldfinger1964,Action|Adventure|Thriller
2948,FromRussiawithLove1963,Action|Adventure|Thriller
2949,Dr.No1962,Action|Adventure|Thriller
2950,BlueLagoon The1980,Adventure|Drama|Romance
2951,FistfulofDollars,APerunpugnodidollari1964
2952,SydneyHardEight1996,Crime|Drama|Thriller
2953,HomeAlone2,LostinNewYork1992
2954,Penitentiary1979,Drama
2955,PenitentiaryII1982,Drama
2956,SomeonetoWatchOverMe1987,Action|Crime|Thriller
2957,Sparrows1926,Drama
2958,NaturallyNative1998,Drama
2959,FightClub1999,Action|Crime|Drama|Thriller
2960,Beefcake1999,Drama
2961,StoryofUs The1999,Comedy|Drama
2962,FeverPitch1997,Comedy|Romance
2963,JoetheKing1999,Crime|Drama
2964,JulienDonkey-Boy1999,Drama
2965,OmegaCode The1999,Action
2966,StraightStory The1999,Adventure|Drama
2967,BadSeed The1956,Drama|Thriller
2968,TimeBandits1981,Adventure|Children|Comedy|Fantasy
2969,ManandaWoman,AUnHommeetuneFemme1966
2970,Fitzcarraldo1982,Adventure|Drama
2971,AllThatJazz1979,Drama|Fantasy|Musical
2972,RedSorghumHonggaoliang1987,Drama|War
2973,CrimesandMisdemeanors1989,Comedy|Crime|Drama
2974,Bats1999,Horror|Thriller
2975,BestMan The1999,Comedy|Drama
2976,BringingOuttheDead1999,Drama|Horror
2977,CrazyinAlabama1999,Comedy|Drama
2978,ThreetoTango1999,Comedy|Romance
2979,BodyShots1999,Drama
2980,MenCryBullets1997,Comedy|Drama
2981,Brother,CanYouSpareaDime?1975
2982,Guardian The1990,Horror|Thriller
2983,IpcressFile The1965,Thriller
2984,OnAnySunday1971,Documentary
2985,RoboCop1987,Action|Crime|Sci-Fi
2986,RoboCop21990,Action|Crime|Sci-Fi
2987,WhoFramedRogerRabbit?1988,Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2988,MelvinandHoward1980,Drama
2989,ForYourEyesOnly1981,Action|Adventure|Thriller
2990,LicencetoKill1989,Action|Adventure|Crime|Thriller
2991,LiveandLetDie1973,Action|Adventure|Thriller
2992,RawheadRex1986,Horror|Thriller
2993,Thunderball1965,Action|Adventure|Thriller
2994,City TheLaCiudad1998,Drama
2995,HouseonHauntedHill1999,Horror|Thriller
2996,MusicoftheHeart1999,Drama
2997,BeingJohnMalkovich1999,Comedy|Drama|Fantasy
2998,DreamingofJosephLees1999,Drama|Romance
2999,ManoftheCentury1999,Comedy
3000,PrincessMononokeMononoke-hime1997,Action|Adventure|Animation|Drama|Fantasy
3001,Suburbans The1999,Drama
3002,MyBestFiendMeinliebsterFeind1999,Documentary
3003,TrainofLifeTrainDeVie1998,Comedy|Drama|Romance|War
3004,Bachelor The1999,Comedy|Romance
3005,BoneCollector The1999,Thriller
3006,Insider The1999,Drama|Thriller
3007,AmericanMovie TheMakingofNorthwestern1999,Documentary
3008,LastNight1998,Drama|Sci-Fi
3009,PortraitsChinois1996,Drama
3010,Rosetta1999,Drama
3011,TheyShootHorses Don tThey 1969,Drama
3012,BattlingButler1926,Comedy
3013,BrideofRe-Animator1990,Comedy|Horror
3014,Bustin Loose1981,Comedy
3015,Coma1978,Thriller
3016,Creepshow1982,Horror
3017,Creepshow21987,Horror
3018,Re-Animator1985,Horror
3019,DrugstoreCowboy1989,Crime|Drama
3020,FallingDown1993,Action|Drama
3021,Funhouse The1981,Horror
3022,General The1927,Comedy|War
3023,MyBestGirl1927,Comedy|Romance
3024,Piranha1978,Horror|Sci-Fi
3025,RoughNightinJericho1967,Western
3026,Slaughterhouse1987,Horror
3027,Slaughterhouse21988,Horror
3028,TamingoftheShrew The1967,Comedy
3029,Nighthawks1981,Action|Drama
3030,Yojimbo1961,Action|Comedy|Crime|Drama|Thriller
3031,Repossessed1990,Comedy
3032,OmegaMan The1971,Drama|Sci-Fi|Thriller
3033,Spaceballs1987,Comedy|Sci-Fi
3034,RobinHood1973,Adventure|Animation|Children|Comedy|Musical
3035,MisterRoberts1955,Comedy|Drama|War
3036,QuestforFireGuerredufeu,La1981
3037,LittleBigMan1970,Adventure|Comedy|Drama|Western
3038,FaceintheCrowd,A1957
3039,TradingPlaces1983,Comedy
3040,Meatballs1979,Comedy
3041,MeatballsPartII1984,Comedy
3042,MeatballsIII1987,Comedy
3043,Meatballs41992,Comedy
3044,DeadAgain1991,Mystery|Romance|Thriller
3045,Peter sFriends1992,Comedy|Drama
3046,IncrediblyTrueAdventureofTwoGirlsinLove The1995,Comedy|Romance
3047,ExperiencePreferred...ButNotEssential1982,Drama
3048,UndertheRainbow1981,Comedy
3049,HowIWontheWar1967,Comedy|War
3050,LightItUp1999,Drama
3051,AnywhereButHere1999,Drama
3052,Dogma1999,Adventure|Comedy|Fantasy
3053,Messenger TheStoryofJoanofArc The1999,Drama|War
3054,PokĂ©mon TheFirstMovie1998,Adventure|Animation|Children|Fantasy|Sci-Fi
3055,Felicia sJourney1999,Thriller
3056,Oxygen1999,Crime|Drama|Thriller
3057,Where sMarlowe?1999,Comedy
3058,Ape The1940,Horror|Sci-Fi
3059,BritishIntelligence1940,Drama
3060,Commitments The1991,Comedy|Drama|Musical
3061,HolidayInn1942,Comedy|Musical
3062,LongestDay The1962,Action|Drama|War
3063,PoisonIvy1992,Thriller
3064,PoisonIvy,NewSeduction1997
3065,NothingtoLosea.k.a.TenBenny1996,Drama
3066,Tora!Tora!Tora!1970,Action|Drama|War
3067,WomenontheVergeofaNervousBreakdownMujeresalbordedeunataquedenervios1988,Comedy|Drama
3068,Verdict The1982,Drama|Mystery
3069,EffectofGammaRaysonMan-in-the-MoonMarigolds The1972,Drama
3070,AdventuresofBuckarooBanzaiAcrossthe8thDimension The1984,Adventure|Comedy|Sci-Fi
3071,StandandDeliver1988,Comedy|Drama
3072,Moonstruck1987,Comedy|Romance
3073,Sandpiper The1965,Drama|Romance
3074,JeremiahJohnson1972,Western
3075,Repulsion1965,Horror|Thriller
3076,IrmalaDouce1963,Comedy
3077,42Up1998,Documentary
3078,LibertyHeights1999,Drama
3079,MansfieldPark1999,Comedy|Drama
3080,Goodbye,20thCenturyZbogumnadvadesetiotvek1998
3081,SleepyHollow1999,Fantasy|Horror|Mystery|Romance
3082,WorldIsNotEnough The1999,Action|Thriller
3083,AllAboutMyMotherTodosobremimadre1999,Comedy|Drama
3084,HomePage1999,Documentary
3085,LivingDeadGirl TheLaMorteVivante1982,Horror
3086,MarchoftheWoodenSoldiersa.k.a.BabesinToyland1934,Comedy
3087,Scrooged1988,Comedy|Fantasy|Romance
3088,Harvey1950,Comedy
3089,BicycleThief TheLadridibiciclette1948,Drama
3090,Matewan1987,Drama
3091,Kagemusha1980,Drama|War
3092,Chushingura1962,Drama
3093,McCabe&Mrs.Miller1971,Drama|Western
3094,Maurice1987,Drama|Romance
3095,GrapesofWrath The1940,Drama
3096,MyManGodfrey1957,Comedy
3097,ShopAroundtheCorner The1940,Comedy|Drama|Romance
3098,Natural The1984,Drama
3099,Shampoo1975,Comedy|Romance
3100,RiverRunsThroughIt,A1992
3101,FatalAttraction1987,Drama|Thriller
3102,JaggedEdge1985,Thriller
3103,Stanley&Iris1990,Drama|Romance
3104,MidnightRun1988,Action|Adventure|Comedy|Crime
3105,Awakenings1990,Drama|Mystery
3106,ComeSeetheParadise1990,Drama|Romance
3107,Backdraft1991,Action|Drama
3108,FisherKing The1991,Comedy|Drama|Fantasy|Romance
3109,River The1984,Drama
3110,Country1984,Drama
3111,PlacesintheHeart1984,Drama
3112, nightMother1986,Drama
3113,EndofDays1999,Action|Thriller
3114,ToyStory21999,Adventure|Animation|Children|Comedy|Fantasy
3115,Flawless1999,Drama
3116,MissJulie1999,Drama
3117,RidewiththeDevil1999,Drama|Romance|War
3118,Tumbleweeds1999,Drama
3119,BayofBlooda.k.a.TwitchOfTheDeathNerveReazioneacatena1971,Horror
3120,DistinguishedGentleman The1992,Comedy
3121,Hitch-Hiker The1953,Film-Noir
3122,SantaFeTrail1940,Drama|Romance|Western
3123,Lauderdalea.k.a.SpringBreakUSAa.k.a.SpringFeverUSA1989,Comedy
3124,AgnesBrowne1999,Comedy|Drama
3125,EndoftheAffair The1999,Drama
3126,EndoftheAffair The1955,Drama
3127,HolySmoke1999,Comedy|Drama
3128,MapoftheWorld,A1999
3129,SweetandLowdown1999,Comedy|Drama
3130,BonfireoftheVanities1990,Comedy|Crime|Drama
3131,BroadwayDamage1997,Comedy
3132,DaddyLongLegs1919,Comedy|Drama
3133,GoWest1925,Comedy|Western
3134,GrandIllusionGrandeillusion,La1937
3135,GreatSantini The1979,Drama
3136,JamesDeanStory The1957,Documentary
3137,SeaWolves The1980,Action|War
3138,StealingHome1988,Drama
3139,TarzantheFearless1933,Action|Adventure
3140,ThreeAges The1923,Comedy
3141,TwoJakes The1990,Drama
3142,U2,RattleandHum1988
3143,HellinthePacific1968,Drama|War
3144,GlassBottomBoat The1966,Comedy|Romance
3145,CradleWillRock1999,Drama
3146,DeuceBigalow,MaleGigolo1999
3147,GreenMile The1999,Crime|Drama|Fantasy
3148,CiderHouseRules The1999,Drama
3149,Diamonds1999,Mystery
3150,WarZone The1999,Drama|Thriller
3151,BatWhispers The1930,Crime|Drama|Mystery
3152,LastPictureShow The1971,Drama
3153,7thVoyageofSinbad The1958,Action|Adventure|Fantasy
3154,BloodontheSun1945,Drama|War
3155,AnnaandtheKing1999,Drama|Romance
3156,BicentennialMan1999,Drama|Romance|Sci-Fi
3157,StuartLittle1999,Children|Comedy|Fantasy
3158,EmperorandtheAssassin TheJingkeciqinwang1999,Drama
3159,Fantasia20001999,Animation|Children|IMAX|Musical
3160,Magnolia1999,Drama
3161,Onegin1999,Drama|Romance
3162,Simpatico1999,Comedy|Drama
3163,Topsy-Turvy1999,Drama
3164,AlleyCats The1966,Drama
3165,BoilingPoint1993,Action|Drama
3166,BrendaStarr1989,Adventure
3167,CarnalKnowledge1971,Comedy|Drama
3168,EasyRider1969,Adventure|Drama
3169,FalconandtheSnowman The1985,Drama|Thriller
3170,Hi-YoSilver1940,Western
3171,RoomattheTop1959,Drama
3172,UlyssesUlisse1954,Adventure
3173,AnyGivenSunday1999,Drama
3174,ManontheMoon1999,Comedy|Drama
3175,GalaxyQuest1999,Adventure|Comedy|Sci-Fi
3176,TalentedMr.Ripley The1999,Drama|Mystery|Thriller
3177,NextFriday2000,Comedy
3178,Hurricane The1999,Drama
3179,Angela sAshes1999,Drama
3180,PlayittotheBone1999,Comedy|Drama
3181,Titus1999,Drama
3182,Mr.Death TheRiseandFallofFredA.Leuchter,Jr.1999
3183,ThirdMiracle The1999,Drama
3184,Montana1998,Action|Comedy|Crime|Drama
3185,SnowFallingonCedars1999,Drama
3186,Girl,Interrupted1999
3187,Trans1998,Drama
3188,LifeandTimesofHankGreenberg The1998,Documentary
3189,MyDogSkip1999,Children|Drama
3190,Supernova2000,Adventure|Sci-Fi|Thriller
3191,Quarry The1998,Drama
3192,Terrorist Thea.k.a.MalliTheeviravaathi1998,Drama
3193,Creature1999,Documentary
3194,WayWeWere The1973,Drama|Romance
3195,TessoftheStormCountry1922,Drama
3196,Stalag171953,Drama|War
3197,Presidio The1988,Action|Crime|Mystery|Thriller
3198,Papillon1973,Drama
3199,PalJoey1957,Comedy|Musical|Romance
3200,LastDetail The1973,Comedy|Drama
3201,FiveEasyPieces1970,Drama
